# Copyright 2023 DeepMind Technologies Limited
#
# Licensed under CC BY-NC-SA 4.0 license
transcript_id	mean_am_pathogenicity
ENST00000261667.3	0.606788684643987
ENST00000261674.4	0.4344196580420396
ENST00000261681.4	0.4892345450429715
ENST00000261692.2	0.6408923788405867
ENST00000261700.3	0.6396979825541677
ENST00000261707.3	0.4661474136063584
ENST00000261708.4	0.28721699515759225
ENST00000261714.6	0.4695683273333221
ENST00000261716.3	0.5986537541838248
ENST00000261721.4	0.5979919820436497
ENST00000261722.3	0.55408947768941
ENST00000261726.6	0.40224325699254415
ENST00000261729.5	0.3677498061738707
ENST00000261731.3	0.5840459237213556
ENST00000261733.2	0.5461619484116356
ENST00000261735.3	0.4486531379525116
ENST00000261739.4	0.4513585689706199
ENST00000261740.2	0.4962271111291984
ENST00000261741.5	0.35833097762059324
ENST00000261745.4	0.4668332432057548
ENST00000261751.3	0.4111420722140856
ENST00000261758.4	0.4856215769816394
ENST00000261769.5	0.4246667463578969
ENST00000261772.8	0.510810830937047
ENST00000261776.5	0.5416399093506203
ENST00000261778.1	0.28371395552476386
ENST00000261783.3	0.4250682300054881
ENST00000261789.4	0.6050865039902309
ENST00000261796.3	0.4262634848982374
ENST00000261797.6	0.5870646024795327
ENST00000261799.4	0.4132119285122018
ENST00000261800.5	0.3043940954075404
ENST00000261811.4	0.5357195098323976
ENST00000261813.4	0.5539315506182265
ENST00000261819.3	0.4438309979647457
ENST00000261822.4	0.4388064333530618
ENST00000261833.7	0.5285374450037879
ENST00000261835.3	0.4783392852203621
ENST00000261837.7	0.6735184846872218
ENST00000261839.7	0.38133280749072335
ENST00000261842.5	0.32612485362706883
ENST00000261844.7	0.2999211646933837
ENST00000261845.5	0.4798386968448236
ENST00000261854.5	0.4017052059450385
ENST00000261858.2	0.4878580151196134
ENST00000261862.6	0.3872254781393923
ENST00000261866.7	0.29586409334495084
ENST00000261867.4	0.43264143708749614
ENST00000261868.5	0.5100481137619599
ENST00000261875.5	0.4861399260894961
ENST00000261879.5	0.3793846213863263
ENST00000261880.5	0.3853075488155996
ENST00000261881.4	0.2925374049574073
ENST00000261883.4	0.3613521922195904
ENST00000261884.3	0.3633585360862139
ENST00000261890.2	0.6763451324223503
ENST00000261892.6	0.31663319596485706
ENST00000261893.4	0.4617094714528207
ENST00000261900.3	0.3635336888577904
ENST00000261908.6	0.4477058149821304
ENST00000261917.3	0.5050953446430735
ENST00000261918.4	0.4063583729589324
ENST00000261921.7	0.4807929817920595
ENST00000261937.6	0.3883222478820539
ENST00000261942.6	0.5401044802732476
ENST00000261965.3	0.4566943582139032
ENST00000261978.4	0.3389394449145543
ENST00000261980.2	0.4765889701631774
ENST00000261991.3	0.551056934939424
ENST00000262013.7	0.5074825088507129
ENST00000262018.3	0.33830035980067724
ENST00000262027.5	0.47742777852269297
ENST00000262030.3	0.6747087237841598
ENST00000262031.5	0.4513953523191544
ENST00000262033.6	0.6012053675124921
ENST00000262039.4	0.6071360305162329
ENST00000262041.5	0.4082254351987083
ENST00000262053.3	0.4693120193183847
ENST00000262055.4	0.2728189486814423
ENST00000262056.9	0.5824549817805166
ENST00000262061.2	0.641588317528499
ENST00000262065.3	0.5890856611625845
ENST00000262067.4	0.5571215779115128
ENST00000262077.2	0.2720545947963865
ENST00000262085.3	0.4825437735102952
ENST00000262093.5	0.4638620474451539
ENST00000262094.5	0.5702560263848404
ENST00000262096.8	0.4903786633817553
ENST00000262097.6	0.3956156801335167
ENST00000262101.5	0.3621952705038421
ENST00000262102.6	0.2492986915576482
ENST00000262103.3	0.5359081142700228
ENST00000262105.2	0.4707511793036877
ENST00000262109.7	0.29315940682382313
ENST00000262113.4	0.4807241969960651
ENST00000262120.5	0.5531862677323561
ENST00000262124.11	0.6519322123258928
ENST00000262126.4	0.3625001613597423
ENST00000262127.2	0.4851252595636082
ENST00000262133.6	0.4029063779066989
ENST00000262134.5	0.43290695804854507
ENST00000262138.3	0.4734544884107119
ENST00000262139.5	0.4826658840017923
ENST00000262144.6	0.5251303032732676
ENST00000262146.4	0.30184163818500964
ENST00000262150.2	0.3000833509546638
ENST00000262158.2	0.522333364360527
ENST00000262173.3	0.3555897340415903
ENST00000262177.4	0.5169162715552108
ENST00000262178.2	0.4166527226202499
ENST00000262186.5	0.5390825919104252
ENST00000262187.5	0.6031838334019569
ENST00000262188.8	0.6615632739554826
ENST00000262189.6	0.3846843001819593
ENST00000262193.6	0.5748620543459397
ENST00000262198.4	0.3663671959190288
ENST00000262207.4	0.4845660723398608
ENST00000262209.4	0.3707506539399249
ENST00000262213.2	0.4625948583973592
ENST00000262215.3	0.5901521486786349
ENST00000262225.3	0.6628060775207276
ENST00000262233.6	0.5282250511253849
ENST00000262238.4	0.6160129161698233
ENST00000262241.6	0.5415033296803251
ENST00000262244.5	0.6751836949923696
ENST00000262259.2	0.33083387942185793
ENST00000262262.4	0.24184343848611586
ENST00000262288.3	0.4044906449467054
ENST00000262290.4	0.3325380386075989
ENST00000262291.4	0.5019736845038838
ENST00000262294.7	0.4892076265728424
ENST00000262300.8	0.2844167674752471
ENST00000262301.11	0.3887866532287154
ENST00000262302.9	0.5031305990391669
ENST00000262304.4	0.3158068157110534
ENST00000262305.4	0.4073462807279439
ENST00000262315.9	0.2960870809142275
ENST00000262316.6	0.5346906793180692
ENST00000262319.6	0.30282609788127524
ENST00000262320.3	0.3709995737093072
ENST00000262325.7	0.7245558988369732
ENST00000262340.5	0.5396102826206381
ENST00000262345.1	0.2501011604328405
ENST00000262348.4	0.5665421890336213
ENST00000262352.3	0.4736032678156071
ENST00000262360.5	0.2461836489718169
ENST00000262365.4	0.17133422276952634
ENST00000262367.5	0.5116167254426981
ENST00000262374.5	0.4059637100649138
ENST00000262375.6	0.44099498401718096
ENST00000262383.2	0.584724836543129
ENST00000262384.3	0.38477698847694064
ENST00000262394.2	0.5260089414560785
ENST00000262395.5	0.6361189728423635
ENST00000262406.9	0.4307317367310122
ENST00000262407.5	0.32561515585672945
ENST00000262415.3	0.6733693551668536
ENST00000262418.6	0.3944526239620141
ENST00000262424.5	0.4504512628164388
ENST00000262426.4	0.4839913998749898
ENST00000262428.4	0.6120567587317423
ENST00000262429.4	0.3644813502273489
ENST00000262430.4	0.3933496707320792
ENST00000262432.8	0.4078990814406183
ENST00000262435.9	0.687135017712912
ENST00000262441.5	0.3098328433189502
ENST00000262442.4	0.3659417386577739
ENST00000262450.3	0.6006028761524329
ENST00000262455.6	0.5335347076105715
ENST00000262457.2	0.4566893507225882
ENST00000262460.4	0.4546471987245761
ENST00000262461.2	0.5427058634275121
ENST00000262483.8	0.4497608840589382
ENST00000262487.4	0.4086445361420555
ENST00000262493.6	0.6757417918197135
ENST00000262498.3	0.6961958707013315
ENST00000262506.3	0.6750412600270103
ENST00000262507.6	0.32925694777165504
ENST00000262510.6	0.26860988008478004
ENST00000262518.4	0.41560063949775217
ENST00000262519.8	0.4543397161398514
ENST00000262525.4	0.4915540784481874
ENST00000262545.2	0.5948988154119229
ENST00000262554.2	0.4903849726669208
ENST00000262570.5	0.4156671493824833
ENST00000262577.5	0.2884654950649393
ENST00000262580.4	0.24116650621901856
ENST00000262585.2	0.316808186055741
ENST00000262593.5	0.5178723855808858
ENST00000262613.5	0.3913971127330317
ENST00000262622.4	0.4196399213211882
ENST00000262623.3	0.6430521293912629
ENST00000262629.4	0.3905530118967303
ENST00000262630.3	0.39864835091959344
ENST00000262631.5	0.6000606753278604
ENST00000262633.4	0.5104086391585932
ENST00000262643.3	0.3833279427862384
ENST00000262644.4	0.4453292103580956
ENST00000262646.7	0.7234464368740795
ENST00000262648.3	0.3824296952041957
ENST00000262650.6	0.5512882880417751
ENST00000262709.3	0.4054770543901877
ENST00000262710.1	0.4055814235265395
ENST00000262715.5	0.29583077976545313
ENST00000262719.5	0.4152208746177648
ENST00000262726.7	0.2842263090308966
ENST00000262738.3	0.3965354983030464
ENST00000262752.2	0.5479318904117642
ENST00000262753.4	0.307303465871089
ENST00000262764.6	0.4157072011820129
ENST00000262765.5	0.2438816028285125
ENST00000262768.7	0.5439344991008983
ENST00000262776.3	0.4661591395088126
ENST00000262794.5	0.39597333819199343
ENST00000262809.4	0.334637260649812
ENST00000262811.6	0.4948793748568998
ENST00000262812.4	0.4359324910037086
ENST00000262817.3	0.3704092770849556
ENST00000262820.3	0.6255111059624949
ENST00000262836.4	0.6585468093405351
ENST00000262839.2	0.5668107516785716
ENST00000262843.6	0.5801133300805441
ENST00000262844.5	0.6150342639269072
ENST00000262848.5	0.5608846356740647
ENST00000262850.7	0.6443115316952708
ENST00000262854.6	0.6209619262649511
ENST00000262858.5	0.2880661272864124
ENST00000262861.4	0.4181353512642513
ENST00000262865.4	0.2941368599030392
ENST00000262866.4	0.3107483569565356
ENST00000262873.7	0.4232063525765762
ENST00000262878.4	0.3978555323351111
ENST00000262887.5	0.37975961397582
ENST00000262888.3	0.4294234714011601
ENST00000262891.4	0.5430403417705482
ENST00000262901.4	0.4975066357147272
ENST00000262903.4	0.6373067359433708
ENST00000262919.5	0.5275586175993995
ENST00000262932.3	0.3821603830711288
ENST00000262940.7	0.3922800627005443
ENST00000262942.5	0.7294483946250985
ENST00000262947.3	0.4623359168621907
ENST00000262948.5	0.5830977000526681
ENST00000262953.6	0.4805331706162645
ENST00000262958.3	0.4692336686175781
ENST00000262961.4	0.2844528076745944
ENST00000262962.7	0.5170653992113444
ENST00000262965.5	0.35254469180139003
ENST00000262966.8	0.4296000991829988
ENST00000262971.2	0.548365050113882
ENST00000262982.2	0.5783018842882357
ENST00000262990.4	0.6012203103727211
ENST00000262994.4	0.42658198916157775
ENST00000262999.3	0.37879570607101104
ENST00000263025.4	0.6501961095575699
ENST00000263026.5	0.3976665698472053
ENST00000263033.5	0.3558097746057327
ENST00000263035.4	0.42987978825235823
ENST00000263038.4	0.3778747053887576
ENST00000263054.6	0.4733074666338244
ENST00000263062.8	0.4399458242443961
ENST00000263063.4	0.343386694776644
ENST00000263071.4	0.31663489730240624
ENST00000263073.6	0.44571834848779335
ENST00000263080.2	0.3811844045289306
ENST00000263083.6	0.4141995859659274
ENST00000263087.4	0.2986777003084543
ENST00000263088.6	0.4689946823551846
ENST00000263092.6	0.4582256950495493
ENST00000263093.2	0.28268125437336544
ENST00000263097.4	0.6121006545318132
ENST00000263100.3	0.2794248112773868
ENST00000263102.6	0.6895335440707798
ENST00000263116.2	0.3586012936226884
ENST00000263121.7	0.6886478909785081
ENST00000263125.5	0.5564814007138075
ENST00000263126.1	0.3842628616229137
ENST00000263150.4	0.6027189885700927
ENST00000263160.3	0.6194039226202491
ENST00000263168.3	0.6585675380201572
ENST00000263174.4	0.29704041046467905
ENST00000263177.4	0.5387357506378593
ENST00000263181.6	0.31166477306283336
ENST00000263187.3	0.3680394741569557
ENST00000263196.7	0.3908037679859553
ENST00000263201.1	0.3807567870300724
ENST00000263202.10	0.6569470876226101
ENST00000263205.7	0.4593162509095266
ENST00000263207.3	0.4113472657655686
ENST00000263208.5	0.5189183589922646
ENST00000263212.5	0.34711459485975305
ENST00000263228.3	0.6468357262883065
ENST00000263238.2	0.7363615169716646
ENST00000263239.2	0.5614794280958133
ENST00000263245.5	0.3334609853351464
ENST00000263253.7	0.5014209635678882
ENST00000263256.6	0.5599897523862111
ENST00000263257.5	0.6277278272571217
ENST00000263265.6	0.29857658375070745
ENST00000263266.3	0.2952067076056615
ENST00000263268.6	0.3854558989908161
ENST00000263269.3	0.5445621893986018
ENST00000263270.6	0.7192375021165301
ENST00000263273.5	0.4902582891684335
ENST00000263274.7	0.3534276662212571
ENST00000263275.4	0.4316469640294423
ENST00000263277.3	0.5834801895349758
ENST00000263278.4	0.4220435212271146
ENST00000263280.6	0.4658206731230244
ENST00000263285.6	0.23156466546824844
ENST00000263314.2	0.5581833109660271
ENST00000263317.4	0.4172474538703967
ENST00000263321.5	0.3654723837489021
ENST00000263326.3	0.2845560960202285
ENST00000263331.5	0.4835255991125141
ENST00000263339.3	0.3173968838116255
ENST00000263341.2	0.3647740341846177
ENST00000263346.8	0.3932382974151175
ENST00000263354.3	0.5589240988168377
ENST00000263360.6	0.6406638128741121
ENST00000263368.4	0.4834836160939426
ENST00000263369.3	0.4329125259623429
ENST00000263370.2	0.3070890800065972
ENST00000263372.3	0.3427358280879538
ENST00000263377.2	0.4695077002962219
ENST00000263379.2	0.2488981733728275
ENST00000263382.3	0.5407885548436306
ENST00000263383.3	0.3523431994378766
ENST00000263384.7	0.6055747589332812
ENST00000263388.2	0.464065772264645
ENST00000263390.3	0.3376529053049468
ENST00000263401.5	0.3394683108692458
ENST00000263408.4	0.3370945880605147
ENST00000263413.3	0.30173359618675466
ENST00000263431.3	0.6638324838120463
ENST00000263433.3	0.4051440080124968
ENST00000263461.6	0.5150264352317779
ENST00000263468.8	0.17306783419200314
ENST00000263519.4	0.5922728831877407
ENST00000263525.2	0.40250616787619575
ENST00000263549.3	0.3859785284207141
ENST00000263559.6	0.644227648765571
ENST00000263563.6	0.3182096927985276
ENST00000263574.5	0.4160779319192519
ENST00000263576.6	0.4458837925611446
ENST00000263578.5	0.2665287887117258
ENST00000263579.4	0.4055678940357734
ENST00000263593.3	0.3068165743531851
ENST00000263604.3	0.5620429930980056
ENST00000263620.3	0.4072050602310861
ENST00000263621.1	0.4461643711954075
ENST00000263634.3	0.32916942537210075
ENST00000263635.6	0.4262684236115452
ENST00000263636.4	0.3120440598658373
ENST00000263642.2	0.3121875419459336
ENST00000263645.5	0.595020168987249
ENST00000263650.7	0.3384281511808814
ENST00000263655.3	0.6471728063007971
ENST00000263657.2	0.6195952592900622
ENST00000263663.5	0.3457623145396595
ENST00000263665.6	0.4558595497917032
ENST00000263666.4	0.4919308411682411
ENST00000263672.6	0.6456258163150664
ENST00000263674.3	0.3821172227024729
ENST00000263681.2	0.3181745095558336
ENST00000263686.6	0.2962813647164631
ENST00000263688.3	0.34796775456226603
ENST00000263694.4	0.6194327484622231
ENST00000263697.4	0.663090641792955
ENST00000263702.6	0.4024966132568514
ENST00000263707.5	0.5263710453331161
ENST00000263708.2	0.4700709757317154
ENST00000263710.4	0.6235000043857645
ENST00000263713.5	0.4310132699453512
ENST00000263726.2	0.534274122743458
ENST00000263733.4	0.5815370828891288
ENST00000263734.3	0.3771525484819154
ENST00000263735.4	0.4472706952336484
ENST00000263736.4	0.3637271628323637
ENST00000263754.4	0.6256735991721629
ENST00000263773.5	0.376353833349552
ENST00000263774.4	0.4899972278965589
ENST00000263776.8	0.33243264325672817
ENST00000263780.4	0.5282984172487166
ENST00000263791.5	0.37372524344680375
ENST00000263795.6	0.2655740178676688
ENST00000263798.3	0.4082251185915019
ENST00000263800.6	0.3214967017113429
ENST00000263801.3	0.3265452281955049
ENST00000263805.4	0.32970977943611024
ENST00000263816.3	0.40779230782110093
ENST00000263817.6	0.3845904625641661
ENST00000263826.5	0.6690781934813318
ENST00000263846.4	0.607154573841789
ENST00000263847.1	0.5679055274722958
ENST00000263849.4	0.4766330995253138
ENST00000263851.4	0.3761876164167479
ENST00000263856.4	0.541265671619024
ENST00000263857.6	0.4349031081204999
ENST00000263863.4	0.2391694953121561
ENST00000263864.5	0.4741500667474821
ENST00000263881.3	0.6089738347944496
ENST00000263895.4	0.5884172867476691
ENST00000263897.5	0.3724525070112821
ENST00000263904.4	0.3637243007857859
ENST00000263915.3	0.40302821177070897
ENST00000263918.4	0.5172442068553051
ENST00000263921.3	0.6771090089062424
ENST00000263923.4	0.3838915333077858
ENST00000263925.7	0.34637681057493336
ENST00000263932.2	0.27763204437894
ENST00000263956.3	0.4703498133123253
ENST00000263960.2	0.44881913516398464
ENST00000263966.3	0.4794847458305416
ENST00000263967.3	0.6197308598201599
ENST00000263969.5	0.3721907307304469
ENST00000263974.4	0.6095935889431539
ENST00000263980.3	0.5295120364561192
ENST00000263985.6	0.3495376163511202
ENST00000263991.5	0.4473892767488647
ENST00000263997.6	0.2879790867275809
ENST00000264001.4	0.4669033743647752
ENST00000264005.5	0.4169026098401549
ENST00000264010.4	0.6120045625532758
ENST00000264012.4	0.3245354187212188
ENST00000264021.3	0.4049232693258221
ENST00000264025.3	0.4526810150378461
ENST00000264028.4	0.5670681826084447
ENST00000264031.2	0.386033298516994
ENST00000264033.4	0.5349992647085317
ENST00000264036.4	0.2806460717203796
ENST00000264037.2	0.513675286743132
ENST00000264039.2	0.3296965682372294
ENST00000264042.3	0.3555984720669574
ENST00000264047.2	0.5208285162217806
ENST00000264051.3	0.4540011692850446
ENST00000264052.5	0.3148417033422928
ENST00000264057.2	0.5588638847164372
ENST00000264059.3	0.3650031576236516
ENST00000264065.7	0.40432526397808655
ENST00000264079.6	0.4803587603536394
ENST00000264080.7	0.33319609135394496
ENST00000264093.4	0.3623325003194864
ENST00000264094.3	0.5338093113947101
ENST00000264108.4	0.4201954319807811
ENST00000264122.4	0.504482838181416
ENST00000264126.3	0.4618047676413245
ENST00000264144.4	0.2843196659014095
ENST00000264156.2	0.5279005325178423
ENST00000264157.5	0.4327803082009451
ENST00000264158.8	0.4768899042334013
ENST00000264159.6	0.364886827132256
ENST00000264160.4	0.3657427288832823
ENST00000264161.4	0.5522105089520173
ENST00000264162.2	0.3708401414223544
ENST00000264167.4	0.5220392693168675
ENST00000264183.3	0.4389553819533359
ENST00000264187.6	0.3589131419307349
ENST00000264192.3	0.3099628300014025
ENST00000264193.2	0.411672515768472
ENST00000264198.3	0.40055302968436257
ENST00000264202.6	0.7122697661192582
ENST00000264218.3	0.2610553985344281
ENST00000264220.2	0.5295850172470653
ENST00000264228.4	0.31813929806178565
ENST00000264230.4	0.3108457187418479
ENST00000264231.3	0.3319421655264612
ENST00000264233.5	0.3102418686402906
ENST00000264234.3	0.5063548284449985
ENST00000264235.8	0.6795668299814773
ENST00000264245.4	0.324921960762143
ENST00000264254.6	0.42306181385248415
ENST00000264255.3	0.4309450896202163
ENST00000264260.2	0.2717993974239214
ENST00000264265.3	0.26296417777448977
ENST00000264266.8	0.5302336112855426
ENST00000264276.6	0.4518468945530865
ENST00000264279.5	0.5226794501125944
ENST00000264313.6	0.3888787160163765
ENST00000264316.4	0.36849881669809176
ENST00000264318.3	0.5131612043140242
ENST00000264331.4	0.5598481470006079
ENST00000264335.8	0.7136911795607492
ENST00000264344.5	0.33627183764116864
ENST00000264345.3	0.459984223940337
ENST00000264346.7	0.2655618450249092
ENST00000264350.3	0.27404006816331805
ENST00000264360.5	0.5442924116679667
ENST00000264363.2	0.4688347956097947
ENST00000264376.4	0.4129709059763359
ENST00000264377.3	0.4464800029330484
ENST00000264380.4	0.5070411233305181
ENST00000264381.3	0.3008483061583128
ENST00000264382.3	0.4458221998376409
ENST00000264387.4	0.2876640706165653
ENST00000264389.2	0.6424769776377902
ENST00000264399.1	0.4419075591288242
ENST00000264400.2	0.4987864454244488
ENST00000264409.4	0.4908160387067734
ENST00000264414.4	0.6987499526406185
ENST00000264424.8	0.6106145432656715
ENST00000264426.9	0.6916442272343581
ENST00000264431.4	0.5530243472661993
ENST00000264433.6	0.3711730211084385
ENST00000264444.2	0.4684406639472792
ENST00000264451.7	0.4511958324136892
ENST00000264454.3	0.3144014588207274
ENST00000264463.4	0.4768881885842302
ENST00000264474.3	0.30482309916426525
ENST00000264485.5	0.5717519188458682
ENST00000264497.3	0.2828373275038142
ENST00000264498.3	0.4734662206415202
ENST00000264499.4	0.3997451122455402
ENST00000264515.6	0.6860788602683345
ENST00000264538.3	0.3740397997614287
ENST00000264552.9	0.617239055750989
ENST00000264553.3	0.31853950400719033
ENST00000264554.6	0.45632726173049204
ENST00000264555.5	0.26709336750544393
ENST00000264595.2	0.3493119835481228
ENST00000264596.3	0.2817872259200432
ENST00000264601.3	0.4094375675163315
ENST00000264605.3	0.2419861296966181
ENST00000264607.4	0.5134966691000871
ENST00000264613.6	0.3537276718851068
ENST00000264634.4	0.6251998291427402
ENST00000264637.4	0.5325458271646435
ENST00000264638.4	0.5310455507812559
ENST00000264639.4	0.5936587181369004
ENST00000264645.7	0.3778760475845215
ENST00000264651.2	0.24722586534846816
ENST00000264658.6	0.6679760738245837
ENST00000264659.7	0.4842114828542601
ENST00000264661.3	0.39457397922793375
ENST00000264664.4	0.5046058176728778
ENST00000264669.5	0.24211799167253564
ENST00000264670.6	0.4633274670106624
ENST00000264689.6	0.39624271716041054
ENST00000264690.6	0.3484950164763634
ENST00000264694.8	0.38096465160523024
ENST00000264703.3	0.41265938746716296
ENST00000264705.4	0.5412821629628382
ENST00000264709.3	0.5875347565980742
ENST00000264710.4	0.6712358884578595
ENST00000264711.2	0.5972689403474525
ENST00000264716.4	0.5364143621531312
ENST00000264717.2	0.3265985447923478
ENST00000264720.3	0.329561949706543
ENST00000264728.8	0.3102833727267849
ENST00000264731.3	0.5492555096272502
ENST00000264734.2	0.38280600707381895
ENST00000264741.5	0.4408724452589593
ENST00000264748.6	0.4424359688794097
ENST00000264771.4	0.3850803389347173
ENST00000264773.3	0.6451617263429587
ENST00000264784.3	0.4145035424516587
ENST00000264790.2	0.2343583678554775
ENST00000264808.3	0.5689972336913156
ENST00000264818.6	0.3615039402813088
ENST00000264819.4	0.30696386032299794
ENST00000264824.4	0.3412988961232184
ENST00000264828.3	0.3159320903807511
ENST00000264832.3	0.2701225049925264
ENST00000264833.4	0.5074351627110638
ENST00000264834.4	0.5084255809501266
ENST00000264848.5	0.27472397500248
ENST00000264852.4	0.42796211231687387
ENST00000264864.6	0.4475678731603278
ENST00000264866.4	0.5413582750352018
ENST00000264867.2	0.3800844511878365
ENST00000264870.3	0.3992876173679574
ENST00000264883.3	0.4955658916592365
ENST00000264888.5	0.19849526615157245
ENST00000264893.6	0.6295696006157161
ENST00000264896.2	0.3868595225962281
ENST00000264903.4	0.5373643164555052
ENST00000264908.6	0.3969372769120541
ENST00000264914.4	0.392235559310972
ENST00000264917.5	0.4957258897637053
ENST00000264926.2	0.2937904670450124
ENST00000264930.5	0.5169865124730102
ENST00000264932.6	0.6318198452604076
ENST00000264933.4	0.7186775385129232
ENST00000264935.5	0.2581847278374031
ENST00000264938.3	0.4819815083703716
ENST00000264951.4	0.4236558576991409
ENST00000264952.2	0.4428411261496774
ENST00000264954.4	0.417881587214506
ENST00000264963.4	0.4935962741890598
ENST00000264972.5	0.5897527299645444
ENST00000264977.3	0.36002466509429826
ENST00000264990.6	0.3077897097114493
ENST00000264992.3	0.29096253784169396
ENST00000264993.3	0.5180463036108378
ENST00000264995.3	0.37501757745941705
ENST00000265000.4	0.5040619631043831
ENST00000265007.6	0.2799539349374113
ENST00000265016.4	0.3483850666314255
ENST00000265018.3	0.2356347607741995
ENST00000265022.3	0.4954704042600064
ENST00000265023.4	0.2510501100594299
ENST00000265026.3	0.4824170767679848
ENST00000265028.3	0.5634589727231187
ENST00000265029.3	0.2496979990596141
ENST00000265036.5	0.4281942091601914
ENST00000265038.5	0.4503880282568384
ENST00000265044.2	0.6927047495021376
ENST00000265056.7	0.5613301928690384
ENST00000265062.3	0.7068754076115105
ENST00000265068.5	0.2856746671380115
ENST00000265069.8	0.5808308724955576
ENST00000265070.6	0.5937703220080851
ENST00000265071.2	0.4307674450418054
ENST00000265074.8	0.4622704528371796
ENST00000265077.3	0.2475402523831186
ENST00000265080.4	0.5471487415515535
ENST00000265081.6	0.3291612390145244
ENST00000265085.5	0.5157246994284489
ENST00000265087.4	0.3676606600130707
ENST00000265094.5	0.7210362480662249
ENST00000265097.4	0.6416166377831857
ENST00000265104.4	0.4188777353263538
ENST00000265107.4	0.522768717102464
ENST00000265112.3	0.5598456082600997
ENST00000265113.4	0.5600059142292654
ENST00000265132.3	0.37657994767268377
ENST00000265136.7	0.2579422689844396
ENST00000265138.3	0.5054986099024349
ENST00000265140.5	0.33783190517325234
ENST00000265148.3	0.24101185900409805
ENST00000265162.5	0.3964256665795296
ENST00000265164.2	0.4897206200392076
ENST00000265165.1	0.4823284803538335
ENST00000265171.5	0.26881518571784146
ENST00000265174.4	0.593603038575681
ENST00000265175.5	0.3957757797874431
ENST00000265191.2	0.3637405080934148
ENST00000265195.5	0.3376266621147851
ENST00000265198.4	0.37964081409293615
ENST00000265224.4	0.3400812874496205
ENST00000265245.5	0.3682889520173732
ENST00000265260.3	0.5636608477500105
ENST00000265271.5	0.4846731488850993
ENST00000265272.5	0.5263496709486811
ENST00000265293.4	0.406336028479406
ENST00000265294.4	0.4932124778187492
ENST00000265295.4	0.2714985117393252
ENST00000265299.6	0.299803778675331
ENST00000265310.1	0.3552122450697189
ENST00000265316.3	0.4376546590063488
ENST00000265322.7	0.4309348955582332
ENST00000265334.4	0.3472411613020948
ENST00000265335.6	0.4150034502289005
ENST00000265339.2	0.702713988514515
ENST00000265342.7	0.3601002387257479
ENST00000265343.5	0.4018633809919814
ENST00000265348.3	0.3451916187143233
ENST00000265350.4	0.5368683014349814
ENST00000265351.7	0.41571983519138
ENST00000265354.4	0.4699401045085431
ENST00000265368.4	0.2877828695833203
ENST00000265381.4	0.5547820569639846
ENST00000265382.3	0.5366417840098185
ENST00000265388.5	0.5552084104445696
ENST00000265395.2	0.5129978148783434
ENST00000265403.7	0.3054504945364531
ENST00000265417.7	0.30579669623450617
ENST00000265421.4	0.5358610239568994
ENST00000265425.3	0.3714569722754522
ENST00000265428.4	0.4880995888276842
ENST00000265431.3	0.4742661284192409
ENST00000265433.3	0.2629938295249666
ENST00000265437.5	0.6901429586888652
ENST00000265440.7	0.3034801978487285
ENST00000265441.3	0.461356896125447
ENST00000265459.6	0.5727042230242626
ENST00000265462.4	0.41716358131545545
ENST00000265465.3	0.2954984472472486
ENST00000265471.5	0.5006167500631216
ENST00000265512.7	0.42447138858589056
ENST00000265517.5	0.3426895783289203
ENST00000265560.4	0.4699827534671494
ENST00000265562.4	0.4128224746190345
ENST00000265564.7	0.42077001190906427
ENST00000265565.5	0.4542167013947275
ENST00000265593.4	0.529315002016463
ENST00000265594.4	0.3208730773292515
ENST00000265598.3	0.2353925681972505
ENST00000265602.6	0.3022241031838133
ENST00000265605.2	0.4657018188226693
ENST00000265627.5	0.2887076460930579
ENST00000265631.5	0.5330000431520006
ENST00000265634.3	0.44358904163362456
ENST00000265643.3	0.31328743525626274
ENST00000265651.3	0.5534231301076449
ENST00000265678.4	0.5777460744361049
ENST00000265686.3	0.41620193131602623
ENST00000265689.4	0.4452586049481341
ENST00000265707.5	0.2413856345927037
ENST00000265708.4	0.34900933793693617
ENST00000265715.3	0.3953829704104594
ENST00000265717.4	0.5075833944401097
ENST00000265720.3	0.4617054130549151
ENST00000265723.4	0.4324188547215069
ENST00000265724.3	0.4744353429408689
ENST00000265727.7	0.4638325172338738
ENST00000265728.1	0.28656268214267394
ENST00000265729.2	0.670127878235937
ENST00000265732.5	0.3501976989201402
ENST00000265735.7	0.5195454781603496
ENST00000265742.3	0.5237028008910154
ENST00000265748.2	0.31292230969464385
ENST00000265753.8	0.6108375253754037
ENST00000265755.3	0.5047583044030288
ENST00000265758.2	0.4681242319603
ENST00000265769.4	0.299932170012039
ENST00000265770.7	0.5168705440556223
ENST00000265801.6	0.3236738934649558
ENST00000265814.3	0.5490412334736611
ENST00000265825.5	0.3422412149448524
ENST00000265838.4	0.4648973361133472
ENST00000265840.7	0.4769739897195554
ENST00000265843.4	0.19698644973753945
ENST00000265846.5	0.5994693699946784
ENST00000265849.7	0.3803735685081732
ENST00000265854.7	0.29515304760624456
ENST00000265857.3	0.5414941984096034
ENST00000265866.7	0.6472480749680201
ENST00000265872.6	0.5354079929682639
ENST00000265881.5	0.4712835974148648
ENST00000265896.5	0.3205142724067135
ENST00000265909.4	0.2943766193781609
ENST00000265922.3	0.6013639734461786
ENST00000265944.5	0.3430416828097652
ENST00000265960.3	0.5653098105803591
